video_id,transcript,description_text,video_gen_description,keywords,embedding_confidence
36aafb67-f141-4d5d-8245-f4b725d9d382," There are three big ideas associated with meaningfulness in life. The first big idea is coherence. The world needs to feel coherence. After winter comes spring, after spring comes summer, you get up in the morning, you brush your teeth, you have breakfast, you get the kids off the school, you go to work, those little routines make the world feel knowable, predictable. Second big idea associated with meaningfulness in life, second big idea, purpose.  Purpose. Now sometimes people use the term purpose as a synonym for meaning in life. And that's not how I mean it here. Purpose is a way of thinking about what your life can be and should be in the future. When you get up in the morning you know what you need to do. Here's where the drive for personal achievement is strongest. It's clearest. Now the third big idea by many considered to be the most important is significance. Now the way I like to think about significance.  is the sense that you can transcend yourself, that you are more than what you are right now, that you will continue to matter into the future beyond this moment. I think the human need and pursuit of meaning is both beautiful and profound because when you have meaning in your life, that means that someone else gave you the opportunity to participate in the story that is not your own.  And for that, for the meaning you have in your life, you should feel a deep gratitude, a deep gratitude for the people who have allowed you to participate in the story that was not your role.","If you’re looking to live a more meaningful life, social psychologist Brian S. Lowery says to focus in on 3 things: Coherence, purpose and significance. In his TED Talk, he dives deeper into what these mean and why true fulfillment comes from the role you play in the lives of people around you. “For the meaning you have in your life you should feel a deep gratitude … for the people who have allowed you to participate in the story that was not your own.”","A speaker, Brian S. Lowery, engages the audience with a discussion on the significance of meaning in life. He emphasizes the cyclical nature of seasons as a metaphor for understanding life's predictability. The audience listens attentively as he shares insights about personal significance and the impact of one's actions on the future. The setting is a stage with a red carpet and blue curtains, creating an inviting atmosphere for the talk.","['meaningfulness in life', 'coherence', 'purpose', 'significance', 'gratitude', 'fulfillment', 'personal achievement', 'routines', 'predictable world', 'seasons metaphor', 'ted talk', 'brian s. lowery', 'social psychologist', 'stage presentation', 'red carpet stage']",high
1bc8c273-9bb5-4155-be49-a3a20adb4f8a," I've spent nearly two decades observing what makes people luckier than others and trying to help people increase their luck. So how do you catch the winds of luck? It's easy, but it's not obvious. The first thing you want to do is to change your relationship with yourself, be willing to take small risks to get you out of your comfort zone. The second thing you want to do is to change your relationship with other people. You need to understand that every  who helps you on your journey is playing a huge role in getting you to your goals. And if you don't show appreciation, not only are you not closing the loop, but you're missing an opportunity. And third, you want to change your relationship with ideas. Most people look at new ideas that come their way and they judge them. That's a great idea, or that's a terrible idea.  But it's actually much more nuanced. Ideas are neither good and bad. And in fact, in the seeds of terrible ideas are often something truly remarkable. Yes, sometimes people weren't born into terrible circumstances. And sometimes luck is a lightning bolt that hits us with something wonderful or something terrible. But the winds of luck are always there. And if you're willing to take some risks, if you're willing...  to really go out and show appreciation and you're willing to really look at ideas even if they're crazy through the lens of possibilities. You build a bigger and bigger sail to catch the winds of luck.","It’s easy to think that luck is a moment of fortuitous circumstance that strikes like lightening, but it’s actually more like a constantly blowing wind, says Stanford professor Tina Seelig. In her TED Talk, she explores a new way of thinking about luck as well as 3 actionable tips for identifying risks and seizing opportunities that will help you get out of your comfort zone and capture some luck for yourself. “Yes, sometimes people were born into terrible circumstances, and sometimes, luck is a lightning bolt that hits us with something wonderful or something terrible,” she explains “But the winds of luck are always there, and if you’re willing to take some risks, if you’re willing to really go out and show appreciation and willing to really look at ideas … you can build a bigger and bigger sail to catch the winds of luck.”","A speaker in a vibrant pink blazer engages the audience with animated gestures and expressions. She discusses concepts related to catching opportunities and the importance of taking small steps. The audience, seated in a colorful setting, appears attentive, with some members reacting thoughtfully to her points. The atmosphere is lively, with decorative lanterns enhancing the visual appeal of the presentation.","['luck', 'winds of luck', 'comfort zone', 'small risks', 'show appreciation', 'new ideas', 'opportunities', 'relationship with yourself', 'relationship with people', 'relationship with ideas', 'lightning bolt', 'ted talk', 'tina seelig', 'stanford professor', 'speaker on stage']",high
dbd7d2c8-41d4-4591-884b-87c555bbcfd6," So you have a great idea that you want to pitch. Now what? Here are three steps from Ted Speaker, Mark Hirschenson to help you get started whether you're an entrepreneur or you're pitching a new project to your boss. Step one, know your audience. Your first instinct might be to think of yourself like your own nerves or how you're going to say what you want to say, but the secret to pitching successfully is to flip it outward. Who are you pitching to? What do they care about?  Step 2. Think about the hero's journey. Pitching is like telling a story. Introduce your idea by talking about the situation it will address. Create tension by showing the problems that exist without it and then show how your idea will save the day and be the ultimate resolution. Step 3. Call out your weakest point.  You might think it's best to gloss over your biggest weakness of your project, but talking about it head on before your audience asks about it will inspire confidence in you and what you have to offer. So if you have an idea that's been sitting in your drafts for way too long, use these three tips to help you bring it to life with confidence.","Putting your ideas out there can feel daunting. Whether it’s pitching a new idea at work, starting a new project or becoming an entrepreneur, try these 3 tips from investor Mar Hershenson to share your thoughts with confidence, hook your audience and get the response you’re looking for.","A speaker in a gray blazer shares tips on pitching ideas effectively. He emphasizes the importance of addressing problems directly to create tension and engage the audience. The speaker encourages viewers to take action on their ideas, suggesting that they should not hesitate to present concepts that have been on their minds. The setting appears to be a well-lit indoor space with large windows.","['pitching ideas', 'three steps', 'know your audience', ""hero's journey"", 'tell a story', 'create tension', 'weakest point', 'entrepreneur', 'new project', 'investor', 'confidence', 'speaker', 'gray blazer', 'indoor space', 'large windows']",high
c464fdb8-a589-4de7-af46-9ccbfc41386a," Who are you? I would wake up in the morning and before I began my day, I would meditate on this. And with this question in mind, I kept drawing. I followed the line. I let it lead the way. And I drew myself out of a culture that was only telling me what I couldn't do. The act of giving myself permission to let go of all thoughts or fears insecurities.  anything that were getting away or allowing myself to be completely me. That became my way of experiencing freedom. Over time, I began to create a bold, confident space for myself, a space that was all my own. Initially, it was just my bedroom. But that bedroom ended up in the New York Times. And suddenly, I was being seen and known for this world I had created. Drawing has taught me how to create my own walls.  It has taught me to open my eyes and see not only what is, but what can be.","In this incredibly visual talk, artist Shantell Martin shares how she found her purpose, her freedom and her sense of identity — with a pen. Through drawing, Martin developed her signature freestyle work, which has been featured in the home section of the New York Times to the massive screens of Times Square and even on the bodies of premier ballet dancers. “Drawing has taught me how to fully engage with the world,” Martin says. ”It has taught me to open my eyes to see not only what is, but what can be.”","An artist discusses the transformative power of drawing, emphasizing self-expression and freedom. She reflects on her journey of letting go and creating art that represents her culture. The video showcases her sketching in a notebook, painting a wall, and sharing her experiences of being recognized in the art world, particularly in a feature by The New York Times.","['shantell martin', 'drawing', 'meditate', 'freedom', 'identity', 'self-expression', 'pen', 'freestyle drawing', 'sketchbook', 'wall drawing', 'culture', 'new york times', 'times square', 'ballet dancers', 'visual talk']",high
4fd15ed6-f87e-465e-9383-4838ce960da5," Have you ever wondered how much ice cream you can get for a dollar? Or was the cheapest thing in an airport or if it's faster to go inside or drive through? Probably not. But somehow answering these weird questions and sharing those experiences have become my life's work.  great story should be told in less than 60 seconds. And it's not just about becoming a viral social media star, it's about making your conversations better. Many great stories start with a question because we'll make people stick until the end to find out the answer.  You want to get your audience's attention immediately so you want to start by asking something shocking. After you've hooked your audience, you want to take them on a journey, building up to your answer, where you want there to feel constant progression. So we're moving closer and closer to our answer. So we feel like we can't stop listening. But if everything is smooth sailing, then nobody cares. Which is why we need to add conflict before getting to our answer. And after enough buildup, we finally need our answers.  The key here is to build tension by making the answer feel uncertain to make a satisfying ending. Because if it takes longer to tell your story than it does to make a burger, then you're probably overcooking both.","If you want to tell a story that sticks, content creator Jenny Hoyos says to keep it short. In this brief TED Talk, she explains that the key to hooking your audience — whether online or in person — is to start with something engaging like a question and follow through in 60 seconds or less.","A speaker in a bright pink shirt engages the audience with animated gestures, discussing the importance of storytelling and effective communication. She emphasizes how great stories should be shared and how to improve conversations. The audience appears attentive, with some members visibly engaged. The speaker conveys a sense of urgency and passion, encouraging listeners to connect better and express their thoughts clearly.","['jenny hoyos', 'ted talk', 'content creator', 'storytelling', 'great stories', '60 seconds', 'hook your audience', 'start with a question', 'build tension', 'add conflict', 'satisfying ending', 'conversations better', 'audience attention', 'public speaking', 'pink shirt']",high
39179df7-82b2-4461-8896-4bf2cc380acc," My doctors came in the room and told me, David, we've tried everything. There's nothing more we can do. But I was so sick, I didn't really know what my doctors meant. And yet here I was literally dying from a disease that I'd never even heard about called Castleman disease. I had been waiting and hoping that some researchers somewhere would discover a treatment that could save my life. But in that moment, I realized that hope alone is not enough.  I didn't have 15 years and a billion dollars to develop a new drug from scratch. So I began to study my own blood in the lab to try to find a repurposed drug for me. I discovered that a communication line of my immune system was turned into overdrive and that a decades old transplant drug might be able to turn it off. It had never been used before for my disease but I was out of options so I began to test it on myself.  In the three years before I started serialineness, I nearly died five times. But since starting an I've been in remission for over 11 years. And then in 2022, I co-founded every cure, a nonprofit organization that's on a mission to unlock the full potential of each and every drug to treat each and every disease that it possibly can. We're utilizing artificial intelligence to scan across the world's knowledge of all 4,000 drugs and all 18,000 diseases to find the most promising opportunities to save and improve  with every one of these discoveries. All I can think about is how many more life-saving drugs are sitting in our local pharmacies that could be life-saving for patients with diseases today?","When he was in medical school, David Faigenbaum was also dying from a rare disease — and doctors were out of options. So he took matters into his own hands. That’s when he found out that another drug — not meant for his disease — would actually work to cure him. Now in remission for 11 years, he cofounded Every Cure, funded by TED’s AudaciousProject, to use AI to speed up the process of unlocking hidden treatments from existing drugs and save more lives just like his. Visit the link in @ted’s bio to watch the full talk.","A physician-scientist shares a personal story about his battle with a life-threatening disease. He reflects on moments in the hospital, discussing the urgency of finding a treatment. The speaker emphasizes his journey of studying his own blood and the significance of a decades-old transplant drug. He highlights the mission of a non-profit organization aimed at advancing medical knowledge and discoveries that can save lives.","['castleman disease', 'david faigenbaum', 'medical school', 'rare disease', 'doctors', 'hospital', 'blood in lab', 'repurposed drug', 'transplant drug', 'immune system', 'remission', 'every cure', 'nonprofit organization', 'artificial intelligence', 'ted talk']",high
a60fa6c0-b1f8-490b-aca8-49357d6b11b9," Imagine one day suddenly you came face-to-face with a giant minotaur. His half-mile has ruled. His king is made of wood. He is walking as tall as building. The city is a stage for him and people are immersed in his world. This machine has no practical function at all.  They tell stories, for city and their citizen and they bring all communities together to create perhaps a new common ground. How machines are poetic figures and poetry as no business plan. But even if our show are free, they generate great benefits for shops, cafes, restaurants and huge free media coverage for cities.  No tickets, no fences. It makes the city creative and inclusive. For people, experiencing a giant moving machine in their neighbourhood, it can change the weather to their own city.","Creating unforgettable experiences — like watching a giant Minotaur roam your neighborhood — helps reconnect people to each other and the city that they live in, says artist Frédette Lampre. In her TED Talk, she highlights the magnificent creations her company, creates and their impact on the areas where they’re unveiled.","The video showcases a giant mechanical Minotaur roaming city streets, captivating crowds with its impressive size and intricate design. A speaker discusses the artistic significance of such machines, emphasizing their role in enhancing urban creativity and community engagement. Various scenes depict the Minotaur alongside other large puppets, highlighting their impact on public events and the vibrant atmosphere they create, drawing attention and excitement from onlookers.","['giant minotaur', 'mechanical minotaur', 'giant moving machine', 'city streets', 'public event', 'crowds', 'large puppets', 'urban creativity', 'community engagement', 'ted talk', 'artist frédette lampre', 'free show', 'no tickets', 'no fences', 'media coverage']",high
2c500684-853f-4985-98ce-8fabeff8fa1a," like there's this big change that now pretty much everyone should be lifting heavy. How and why? Most of us understand that as we get older, we lose bone mass. Less people are familiar with the fact that in your 30s, sorry everyone, you start losing muscle. So it's like age-related muscle mass. It is normal for everyone.  Always start off with a warm up. So what that really means is that in your 30s you need to start thinking about who you want to be and what you want to be capable of doing in your 40s, 50s, 60s, 70s and beyond. Oh, that was fine. Oh, my God. Okay. There are all these characteristics of muscle.  the tangible stuff, right? So strength and form and action that it is the stuff that actually moves us and flexibility and endurance. And these are not just qualities of muscle, but they are qualities that we strive for in personhood. You can only strengthen a muscle by stressing it, by pushing it, by challenging it. And that's something that I think we all understand. We can look at life as something that  always distressing us is always throwing these challenges at us. What is the connection specifically between surfing and muscle and strength? I mean for me surfing is the most joyful manifestation of muscle and strength in what I can use my body for the world. I love wrestling with the ocean. I love like understanding that the ocean itself has its muscularity.","Scary, but true: Humans can start losing muscle mass as early as 30. In this special episode of the TED podcast How to Be a Better Human — host Chris Duffy challenges his own muscles with journalist and muscle-building enthusiast Bonnie Tsui by getting out on the waves. Together they explore the art of weightlifting, how to maintain mobility and uncover movement — no matter your age.","A conversation unfolds between two individuals discussing the importance of building muscle, particularly in one's 30s. The scene shifts to a beach where one person demonstrates exercises like lunges and planks. The focus then transitions to surfing, showcasing individuals enjoying the ocean, with one person paddling on a surfboard while another rides a wave. The overall theme emphasizes physical fitness and the connection between strength and personal well-being.","['build muscle', 'muscle mass loss', 'lifting heavy', 'weightlifting', 'strength', 'mobility', 'warm up', 'flexibility', 'endurance', 'lunges', 'plank', 'beach workout', 'surfing', 'ocean', 'surfboard']",high
15538b30-1aaf-4086-8923-5e5756f619db," Their great intergenerational theft took place under the auspices of a virus. A million people would die and would be bad, but what would be tragic is if we let the NASDAQ go down and guys like me lost wealth. So we pumped the economy, which again, increased the massive transfer of wealth. The best years of my life, COVID, more time with my kids, more time with Netflix, and my value of my stocks absolutely exploded. And who has to pay for my prosperity? Not me.  future generations who will have to deal with an unprecedented level of debt. When you bail out the baby boomer owner of a restaurant, all you're doing is robbing opportunity from the 26-year-old graduate of a culinary academy that wants her shot. We need disruption. We have the resources. The question is, do we have the will?","The US is failing its youth, says marketing professor and podcaster Scott Galloway. In his TED Talk, he explains the causes of the growing disparity in generational wealth — what he calls “intergenerational theft” — and ideas for how to bridge the gap.","A speaker discusses economic issues, emphasizing the impact of wealth transfer and the consequences of market fluctuations. He raises concerns about societal responsibility and the implications of supporting older generations at the expense of younger ones. The audience is engaged, reflecting on the challenges posed by debt and economic disparity.","['scott galloway', 'nyu marketing professor', 'ted talk', 'intergenerational theft', 'covid', 'nasdaq', 'wealth transfer', 'stocks', 'debt', 'generational wealth disparity', 'baby boomers', 'bailouts', 'economic disparity', 'netflix', 'restaurant owner']",high
f43a9544-3f31-47db-b027-61a189db3b63," A couple of years ago, I went through a pretty brutal breakup. And to keep myself distracted, I decided to set myself a ridiculous art challenge. To create the closest thing to a real-life time machine, a virtual reality invention that will let me go back in time and experience moments from my past. You see?  All I had to do was to spend an entire year wearing 3D cameras on my face, record my life in first person for 365 days, transfer that into a series of hard drives, and then build a virtual reality simulation that will let me experience those memories in 3D. That's all I had to do. The final result was so much cooler than I could have ever imagined, so this is how it works. You put on a VR headset, you select the date and time you like to go back to, you pull the lever, and then bam.  I got to see exactly what I saw at that given point in time. And now I could go back in time and re-experience the past trip, try a meal again for the first time, and even hang out with a friend who's no longer with us. And the longer I spent, you know, with this time machine, the more I realized that I had accidentally built something that was much more meaningful than I initially imagined. Because this wasn't just an entirely new way for you to experience your memories. This was an entirely new way for you to understand yourself.  As I use the time machine, I started to become hyper aware of how much of our lives we forget over the years and how important it is for us to enjoy the moments we have before our minds inevitably forget them.","If you could go back in the timeline of your life, where and when would you choose to go? For experiential artist Lucas Rizzotto, a tough breakup inspired him to ask this very question — and then he built his own time machine to explore it further.","A speaker discusses their experience of creating a virtual reality time machine to cope with a breakup. They illustrate the concept with animated visuals and personal anecdotes. The speaker demonstrates using a VR headset, selecting dates to revisit memories, and reflects on the emotional impact of this experience. The scene shifts between the speaker on stage, animated graphics, and the speaker engaging with the VR technology, highlighting the blend of storytelling and technology.","['time machine', 'virtual reality', 'vr headset', '3d cameras', 'first person recording', '365 days', 'hard drives', 'memories', 'breakup', 'experiential artist', 'lucas rizzotto', 'animated visuals', 'stage talk', 'select date and time', 'reliving moments']",high
54af7087-e273-419a-aec3-fe02228a02a7," The world is now one big small town. But within that virtual town square, there are tears of relationships, degrees of intimacy. And everyone deserves a different amount of you, a different side. Now, where those boundaries lie is up to you. I try to wait 48 hours before posting and sharing. Because that way, I can be present.  In private with the people I love, before calculating how I'm gonna publicly position it. And post with purpose. Before I share, I ask myself why? What's the purpose? And most importantly, how does it serve the people I love? Because cultivating a private life is precious. It's sacred. Its value is inherent in what you don't share.","If you feel pressured to always post your private life on social media, you're not along, but there is something special about keeping some moments just for yourself and the people you’re with *before* you share it with the entire world. That's something actress and director Bryce Dallas Howard knows a lot about. After years of living in the public eye, she has learned some hard-earned lessons on how to keep her boundaries. The first lesson? Only post with purpose. ""I try to wait 48 hours before posting and sharing,"" she says. ""That way I can be present in private with the people I love before calculating how I'm going to publicly position it.""","In a TED Talk, a speaker discusses the importance of privacy in the digital age. She emphasizes the need for boundaries when sharing personal experiences online. The speaker reflects on her own practices, such as waiting 48 hours before posting, and questions how her content serves others. She conveys a sense of responsibility and reverence for personal sharing, highlighting its sacred nature.","['privacy', 'social media', 'boundaries', 'digital age', 'posting and sharing', 'wait 48 hours', 'post with purpose', 'private life', 'public eye', 'bryce dallas howard', 'ted talk', 'virtual town square', 'people i love', 'sacred']",high
